nSuccessBuild,timeFlag,ageAtCD,totalBuilds,nIssuesOfDockerfile,nLinesOfDockerfile,totalCommits,workflow,baseImage
15,0,75.0452,0,1,10,302,Travis,java
15,0,82.9521,0,2,9.5,927,Travis,lewis-depends
15,0,123.587,0,1,3,77,Circle,nginx
15,0,302.106,0,1,37.8571,238,Circle,debian
15,0,427.177,0,1,18.8571,300,Travis,node
15,0,434.822,0,2,3,162,Circle,nginx
15,0,438.017,0,4.6,16.2,112,Travis,node
15,0,538.076,0,3.3333,12.6667,199,Travis,openjdk
15,0,745.745,0,1,6,171,Circle,golang
15,0,755.805,0,0,7.75,185,Circle,python
15,0,1253.01,16,3,9,62,Docker,node
16,0,0.0031,75,4.3333,8.6667,3,Docker,jenkins-build-base
16,0,0.0033,18,1.3846,11.9231,13,Docker,alpine
16,0,0.0059,0,1,9,24,Circle,golang
16,0,0.0164,108,1,15.6667,16,Docker,alpine
16,0,0.0282,0,1.5,5.625,24,Travis,alpine
16,0,0.0322,0,1,12.6667,69,Circle,alpine
16,0,0.0404,207,8.6364,56,26,Docker,cuda
16,0,0.3458,41,4.25,7.5,19,Docker,spark-base
16,0,0.8634,199,39,28.5,42,Docker,d-apache-openssl
16,0,0.8996,16,1.6667,13.5,14,Docker,alpine
16,0,1.1784,0,6.875,20.375,110,Circle,ubuntu
16,0,4.3663,0,3.5,5.5,134,Travis,mono
16,0,4.5204,0,1.5556,10.3333,118,Circle,alpine-node
16,0,14.1239,97,6.4286,22.2857,27,Docker,atlassian-docker
16,0,25.0027,0,0.8889,8.1111,81,Circle,nodejs
16,0,146.595,0,4,9,273,Travis,websphere-liberty
16,0,204.008,0,4.1071,10.5714,448,Travis,nginx
16,0,345.935,0,0,8.1818,421,Circle,alpine
16,0,480.912,0,4.75,17.5,111,Circle,node
16,0,550.778,0,0,6.5,936,Circle,node
16,0,619.935,0,2.2222,21.7778,327,Circle,golang
16,0,644.631,0,0,8.4444,253,Circle,node
17,0,0.0032,0,2.4762,5.9524,89,Circle,hub-runtime
17,0,0.0052,20,4,18.6667,6,Docker,ruby
17,0,0.0132,151,2.25,18.625,11,Docker,centos
17,0,0.0166,69,10,17,7,Docker,ruby23-base
17,0,0.022,0,2,32.3333,36,Travis,alpine
17,0,0.0233,118,5,6,21,Docker,debian
17,0,0.0855,173,1,15.1875,48,Docker,alpine-glibc
17,0,0.1349,28,1,52.2,25,Docker,base
17,0,0.9963,0,1,5,40,Circle,scratch
17,0,1.0076,0,2.5714,14.0714,95,Circle,jessy
17,0,7.0563,0,3.0984,13.0984,130,Circle,alpine-base
17,0,11.1153,0,1,5.6667,57,Travis,golang
17,0,11.2139,17,2.6667,15.8333,47,Docker,golang
17,0,110.195,0,0.75,38.75,386,Circle,python
17,0,122.069,28,1,7.75,123,Docker,storyteller
17,0,133.589,25,3.1163,16.5814,89,Docker,base
17,0,226.178,0,4.2258,9.6452,342,Travis,websphere-liberty
17,0,424.04,0,6.5455,25,75,Travis,buildroot_basic
17,0,537.457,0,1.6667,2.6667,355,Travis,nginx
17,0,618.774,0,1.7143,14.7143,418,Circle,busybox
17,0,901.904,0,2,7,372,Circle,node
17,0,1036.21,0,1,4,121,Circle,busybox
18,0,0.0016,18,4.375,21.25,12,Docker,ubuntu
18,0,0.0041,122,4.5,3,5,Docker,ubuntu
18,0,0.0132,35,1,38.6346,124,Docker,alpine
18,0,0.0439,27,1,7.4444,20,Docker,alpine
18,0,0.1137,0,4,28,46,Travis,ubuntu
18,0,0.2264,0,6.1875,37.5625,49,Travis,ubuntu
18,0,0.8822,0,2,7,57,Circle,nodejs
18,0,1.105,18,1,3.5,24,Docker,nginx
18,0,1.1489,79,2.8,9.4,193,Docker,alpine-python
18,0,1.8103,0,0,12.6667,54,Circle,node
18,0,3.106,18,5.6833,77.6667,256,Docker,ubuntu
18,0,6.0321,0,3.0714,10.2143,62,Circle,node
18,0,11.2416,47,12.0769,65.5385,43,Docker,ubuntu
18,0,17.0168,35,1.6667,13.2381,49,Docker,nginx
18,0,20.849,32,2,6.5,42,Docker,trusty
18,0,23.1062,143,2.25,33.875,239,Docker,ubuntu
18,0,28.0393,87,1,11.75,17,Docker,python
18,0,28.0398,0,1.3333,5,91,Circle,alpine
18,0,72.5254,0,1.5,7,55,Circle,erlang18
18,0,97.927,0,1,2,111,Circle,baseimage
18,0,511.203,0,3.3333,7.6667,43,Travis,busybox
18,0,513.509,0,1.1111,4.7778,151,Travis,java
19,0,0.002,0,17.0909,56.1818,51,Travis,ubuntu
19,0,0.0035,21,3.6667,21.3333,14,Docker,debian
19,0,0.0324,0,1,7,70,Travis,node
19,0,0.0595,0,2.8571,5.7143,135,Circle,node
19,0,0.2366,19,1,12,14,Docker,python
19,0,1.0073,0,0,1.3333,66,Circle,rails
19,0,1.9494,0,3,7,31,Travis,node
19,0,1.9786,0,1,2,93,Travis,nginx
19,0,5.4865,0,10.8,12,32,Travis,debian
19,0,226.105,0,1,9.1818,372,Travis,node
19,0,758.624,0,1.3333,3,256,Travis,golang
20,0,0.004,187,1,16,1,Docker,debian
20,0,0.0077,21,1.8571,40.5714,25,Docker,alpine
20,0,0.0098,77,6.7568,67.0811,79,Docker,php
20,0,0.0212,77,4,15,3,Docker,alpine
20,0,0.1996,0,7.5517,23.7586,447,Circle,passenger-ruby21
20,0,0.8098,26,0.7143,10.1429,26,Docker,golang
20,0,11.9235,28,1,9.3077,85,Docker,golang
20,0,20.3874,0,2,7,31,Circle,java
20,0,23.1293,0,0.8,3.2,157,Circle,java
20,0,29.0707,0,0,3,112,Circle,jetty
20,0,30.8876,0,1,8,58,Travis,java
20,0,68.9188,87,14,35.0714,69,Docker,baseimage
20,0,71.8883,0,1,32.6667,285,Circle,fedora
20,0,170.079,0,3.5714,5,240,Travis,node
20,0,212.258,0,0.8333,3.6667,155,Circle,nginx
20,0,380.563,0,0.75,8.75,327,Travis,python
20,0,1211.31,0,2.5161,20.6452,3186,Circle,python
21,0,0.0086,24,5,10,6,Docker,ubuntu
21,0,0.0216,25,2.9,17.4,29,Docker,fedora
21,0,0.0258,32,4.6667,15.3333,34,Docker,ubuntu
21,0,0.1222,33,3,7,11,Docker,nginx
21,0,0.1493,152,4,9.6667,4,Docker,java
21,0,1.8109,0,1,10.6,26,Travis,node
21,0,183.34,0,4.2,18.6667,846,Travis,node
21,0,761.761,0,8.3333,8.8333,436,Travis,golang
22,0,0,0,1.3333,4.3333,261,Circle,alpine
22,0,0.003,179,1,20.6667,10,Docker,jenkins-slave
22,0,0.0045,32,3.9565,18.4348,89,Docker,alpine
22,0,0.0069,0,4.8333,12.8333,64,Circle,docker-perl-app-base
22,0,0.1013,0,6.8718,28.5641,49,Circle,ubuntu
22,0,0.159,0,3,7,80,Circle,alpine
22,0,0.1731,0,1,25.75,95,Circle,debian
22,0,0.3802,25,0.125,14.875,9,Docker,alpine
22,0,0.555,0,2,17,28,Travis,rpi-alpine
22,0,13.4489,0,5,18.25,84,Circle,passenger-ruby21
22,0,220.16,0,3,22,91,Circle,core-box
22,0,380.846,0,1,9,118,Travis,java
22,0,1609.01,0,11.3333,29.6667,164,Travis,debian
23,0,0.0004,31,2.7778,13,12,Docker,node
23,0,0.0013,73,0,3,1,Docker,ruby
23,0,0.0036,103,3.75,18,105,Docker,alpine
23,0,0.0083,243,1,2,2,Docker,node
23,0,0.0545,0,5.5385,37.3077,30,Circle,ubuntu
23,0,1.3991,0,1.5,5.5,87,Circle,jessiej
23,0,2.7825,0,0.1111,15.7778,51,Travis,python
23,0,30.7234,0,1,6.6667,54,Circle,prometheus
23,0,503.66,0,2.2857,7.8571,159,Travis,openjdk
23,0,628.195,0,1.6,3.4,361,Travis,java
23,0,1101.1,0,1.3333,4.8333,1188,Travis,plone
23,0,1350.04,0,6.25,10,388,Travis,jetty
24,0,0.0017,0,0,5,46,Circle,nginx
24,0,0.0018,28,6,9,26,Docker,barridocker
24,0,0.0296,31,1,16.6,38,Docker,alpine
24,0,0.0451,38,1,35.75,40,Docker,ubuntu
24,0,0.1751,330,9.5,11.5,4,Docker,nginx
24,0,0.4248,36,1,43.25,19,Docker,archlinux-small
24,0,0.787,26,2,10,2,Docker,elixir
24,0,139.956,0,0,8,363,Circle,busybox
24,0,140.839,0,1.4,8.9,82,Travis,java
24,0,222.737,0,2.1127,14.5,4831,Circle,alpine-java
25,0,0.0012,95,1.3333,9.3333,3,Docker,alpine
25,0,0.0085,139,3.5,41.5,30,Docker,centos
25,0,0.0464,0,2.7143,8.7143,43,Circle,alpine
25,0,0.1,0,2,9,3,Travis,devel
25,0,0.7435,25,2.9167,35.5833,17,Docker,php
25,0,5.5451,0,1,4,110,Travis,java
25,0,8.1573,26,14.6667,34.7778,31,Docker,java7
25,0,10.2867,0,3,7.3333,55,Circle,nodejs
25,0,169.855,53,3.7778,37.5556,226,Docker,openjdk
25,0,217.199,0,3.4074,8.5926,400,Travis,websphere-liberty
25,0,235.081,0,6.4762,8.619,208,Circle,alpine
26,0,0.0019,31,10.7143,14.7143,34,Docker,ubuntu
26,0,0.0053,288,5,7.5,8,Docker,node
26,0,0.0514,0,0,14,25,Circle,debian
26,0,0.5667,112,3.6667,17.3333,11,Docker,alpine
26,0,13.5809,0,4.9231,13.1538,161,Circle,baseimage
26,0,65.0834,43,1,25.5,383,Docker,node
26,0,151.091,0,3.75,9.25,55,Travis,nginx
26,0,155.068,0,9.875,13.875,420,Circle,ubuntu
26,0,345.606,0,6.7778,18.5556,102,Travis,ubuntu
26,0,369.967,0,0,9,264,Circle,alpine
26,0,621.278,0,0,7,462,Travis,java
27,0,0.0009,0,3,5.75,65,Circle,basebox
27,0,0.0313,30,3.0339,11.9153,96,Docker,elasticsearch
27,0,0.0898,0,0,9.3333,41,Travis,openjdk
27,0,0.7054,299,1.8,7.2,22,Docker,wordpress
27,0,9.0212,0,4.9483,17.8793,248,Circle,centos
27,0,10.0257,29,1.2308,13.6154,22,Docker,nginx
27,0,23.8519,0,3.0968,9.3871,190,Travis,alpine-node
27,0,860.737,0,1,3,2140,Travis,buildstep
27,0,863.18,0,26,68.9333,1278,Travis,base
28,0,0.0058,356,3.8333,15.3333,31,Docker,debian
28,0,0.0141,28,4.1818,15.8182,15,Docker,ubuntu
28,0,0.0574,39,1,17.5,9,Docker,ssh-hpn-x
28,0,0.0878,59,3.5,10.5,12,Docker,mirakurun
28,0,17.7201,0,1,13,116,Circle,node
28,0,62.9529,0,1.625,10.0625,166,Circle,python
29,0,0.0091,0,6.3636,34,42,Travis,ubuntu
29,0,0.064,115,5,7.3333,5,Docker,ubuntu-php
29,0,11.255,0,3,6,133,Circle,basebox
29,0,16.1885,0,4.7692,35.3077,210,Circle,golang
29,0,378.032,41,0.25,7,42,Docker,docker
29,0,668.488,0,4.2632,9.7368,604,Circle,ubuntu
30,0,0,0,4.25,13.75,125,Circle,build
30,0,0.0021,161,13.25,25.75,19,Docker,debian
30,0,0.0786,0,5,6,44,Travis,fedora
30,0,0.0832,39,24.7778,43.2222,55,Docker,ubuntu
30,0,5.1926,0,2,4,244,Circle,wildfly
30,0,8.3907,0,5,13,102,Circle,node
30,0,62.0019,35,2,25.1429,100,Docker,php7-fpm
30,0,1366.79,0,3.5,4,659,Travis,jetty
31,0,0.0083,40,6.5,18.4,33,Docker,python
31,0,0.0156,46,6.2308,36.8462,36,Docker,alpine
31,0,79.811,0,1,7.5,54,Circle,scratch
31,0,242.423,0,4.0476,24.0952,581,Travis,alpine
31,0,923.619,0,2,18.3333,1350,Travis,alpine-oraclejdk8
32,0,0.0024,986,1,4,10,Docker,opensuse
32,0,200.961,0,3.7778,15.6667,762,Circle,alpine-glibc
32,0,491.425,0,0,10,164,Circle,node
33,0,0.0016,503,0,2,5,Docker,php
33,0,0.1352,245,8.4286,22.7143,44,Docker,golang
33,0,0.4973,0,0,8.3333,43,Travis,centos
33,0,2.7616,106,4,7.4,165,Docker,nginx
33,0,3.5673,0,2.2857,11.1429,126,Circle,node
33,0,200.918,0,6.08,28.82,180,Circle,alpine
33,0,568.072,0,1.8571,48.4286,808,Travis,java
33,0,1277.01,0,2.1111,16.3333,6221,Circle,cyclus-deps
34,0,0.0188,377,2,4,1,Docker,debian
34,0,0.0294,94,2,41.6667,4,Docker,ubuntu
34,0,0.5106,0,2.375,7.75,40,Travis,nimgram-base
34,0,60.4764,0,1,6,69,Travis,alpine
34,0,182.067,0,0,8,893,Circle,node
35,0,0.002,189,2,5.1667,8,Docker,mesos-dns
35,0,0.2842,50,4.44,21.66,134,Docker,debian
35,0,1.1459,0,6.0909,28.1091,131,Travis,centos
35,0,4.4008,0,4.5833,19,100,Travis,debian
35,0,8.4219,129,1.8571,31.1429,41,Docker,alpine-glibc
35,0,72.4841,0,1,5,205,Circle,alpine
35,0,717.775,0,0,8.4444,2145,Circle,node
35,0,897.147,0,0,9.6667,258,Circle,ruby
36,0,0.0753,0,2,5,46,Travis,python
36,0,94.7589,0,2.1,18,293,Circle,core-box
36,0,690.974,0,1,5.8,302,Travis,viws
37,0,0.0549,77,1,6,61,Docker,golang
37,0,0.0649,82,3,7.6667,9,Docker,alpine
37,0,7.9905,0,2.8,14.5,244,Circle,basebottle
38,0,0,0,4,24.3333,923,Circle,ruby
38,0,14.898,0,6,12,164,Travis,golang
38,0,92.7464,0,0.8095,19.619,924,Travis,fpm-nginx
39,0,0.0139,0,1,21,6,Travis,python
39,0,0.185,0,2.4,5.9,93,Circle,racket
39,0,573.165,0,1.5,33.75,1461,Travis,debian
40,0,0.0041,295,1,5.5,58,Docker,kgs
40,0,0.0315,123,3,18,11,Docker,php
40,0,1.0685,0,2.1591,13.1136,181,Circle,centos
41,0,0.0036,280,1.25,13,5,Docker,java
41,0,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
41,0,6.937,0,0.3571,9.5714,105,Circle,alpine-node
41,0,20.9747,0,2,7,69,Circle,alpine
41,0,364.981,0,2,33.5,723,Travis,ubuntu
42,0,0.0058,56,2,8.1667,54,Docker,baseimage
42,0,55.7765,57,1.4545,9.5455,92,Docker,golang
42,0,331.064,0,5.0167,61.1667,58,Travis,debian-debootstrap
43,0,349.282,0,1.8214,5.3571,196,Travis,java
44,0,7.0611,0,1,5.6,684,Circle,basejava
44,0,11.9712,0,0,9.75,973,Circle,node
44,0,29.3739,0,3,5.7143,1289,Circle,centos
44,0,251.358,0,1.5714,4.5714,206,Travis,maven
44,0,1271.74,0,6,29.5556,15319,Circle,ubuntu
45,0,3.4829,0,5.2667,32.2,222,Circle,base-jdk
45,0,14.0696,51,6,11.6667,85,Docker,uwsgi
45,0,39.0562,0,8,17.6,701,Circle,slidehub-base
45,0,1274.53,0,6.25,22.75,1684,Travis,ubuntu
46,0,0.0004,137,3,3,1,Docker,prometheus
46,0,0.0516,354,1,21.5,2,Docker,php
46,0,70.3905,0,2.4,7,179,Travis,docker-rails
47,0,0.0064,643,3,10,5,Docker,java
47,0,128.551,0,3,6.25,218,Travis,oracle-jdk
48,0,12.9248,0,11.0909,14.1364,121,Travis,java
48,0,387.764,0,0,3,152,Travis,node
48,0,459.57,0,0.6667,4,442,Travis,nginx
48,0,642.966,0,3.7692,9.2308,387,Travis,jdkydl
49,0,0.0104,133,4,7,3,Docker,ubuntu
49,0,0.0292,49,1,2,47,Docker,dockerui
49,0,3.464,0,0,8,996,Travis,node
49,0,27.8815,0,1,97.3167,169,Travis,ubuntu
50,0,0.0014,848,4,21.8571,30,Docker,php
50,0,5.0017,87,3,15,107,Docker,java
50,0,27.9552,0,1,7,111,Travis,python
50,0,110.1,0,4.2791,19.3721,1273,Circle,alpine-build
50,0,234.734,0,2.2,7.9,198,Circle,codius.org
50,0,705.232,0,1,27,625,Travis,alpine-java
51,0,0.0064,126,5,6,1,Docker,postgres
51,0,0.04,254,2.8333,19.1667,36,Docker,php
51,0,6.9593,0,1,2,232,Circle,nginx
51,0,202.327,0,0,1.5,242,Travis,python
52,0,1.6272,80,0.5,3.75,32,Docker,logstash
52,0,656.702,0,1,4.2881,802,Travis,java
53,0,0.4616,56,1.5556,6.3333,13,Docker,nand2tetris
53,0,0.5867,57,2,12.3333,27,Docker,python3
53,0,8.0457,0,0.7143,4.8571,128,Travis,node
53,0,12.0208,0,0.6667,5.7778,114,Circle,tomcat
53,0,111.732,0,1,4.7778,69,Travis,scratch
54,0,0.0524,0,17.0714,46.2857,133,Travis,ubuntu
54,0,0.0578,54,1.3333,10,87,Docker,ubuntu
55,0,8.0164,0,6.7222,19.2778,197,Travis,ubuntu
56,0,64.9491,0,12.4839,35.6129,1606,Circle,ubuntu
56,0,187.126,0,2.125,6.875,601,Circle,python
56,0,194.171,0,2,5.3333,376,Travis,alpine-java
56,0,301.246,0,2,7.8,1809,Travis,node
56,0,398.136,0,9,17,521,Circle,docker-perl-app-base
57,0,54.1992,0,0.8571,6.7143,272,Circle,parkmap
57,0,112.138,0,5.4,21.35,489,Travis,python
58,0,218.499,0,1,10.3056,269,Circle,verse
60,0,0.0075,0,1.5,5,85,Travis,scratch
60,0,0.0411,88,2,6,3,Docker,frankenlibc
61,0,0.0031,705,7,15.25,4,Docker,php
61,0,0.0049,0,3.5,21.8,57,Travis,alpine
62,0,0.0055,93,4,8,14,Docker,fast-data-dev
62,0,7.3738,0,1,7,227,Travis,node
62,0,903.901,0,0,8,3820,Circle,node
63,0,0.0133,0,1,3,158,Circle,jessy
63,0,0.9339,77,3.7778,15.6667,102,Docker,rai
64,0,0.0013,306,4,9.5,8,Docker,ubuntu
64,0,0.0237,0,0,1.5,229,Circle,meteord
64,0,167.098,0,1,11.5,141,Travis,scratch
65,0,0.0638,182,4,17.3333,49,Docker,baseimage-oraclejdk
65,0,0.139,0,2.4615,11.0769,14,Travis,alpine
65,0,468.727,778,6.1,38,35,Docker,nginx
65,0,786.55,0,4.75,19.5357,2304,Travis,php
67,0,502.981,0,4,15.3333,365,Travis,python
69,0,73.0325,0,2,4.4,577,Travis,nginx
70,0,0.0068,346,0,3,17,Docker,node
71,0,900.704,0,0.2381,14.8095,1848,Circle,php
74,0,3.7152,0,7,13.0769,155,Circle,wiley
74,0,164.087,0,0,9.5714,876,Circle,node
75,0,3.8613,95,1,10.6667,346,Docker,debian
76,0,64.2844,0,2,10,164,Travis,alpine-node
78,0,0.0773,296,32.9636,82.9818,226,Docker,debian-debootstrap
78,0,9.9813,0,2.4762,4.4286,147,Travis,node
79,0,4.8695,0,0,6.25,110,Circle,golang
79,0,640.72,0,3,14,480,Travis,node
80,0,151.886,0,20.4615,41.6923,916,Travis,ubuntu
81,0,1.9942,0,7,21.75,153,Circle,debian
83,0,7.1077,0,3.3333,6.25,146,Travis,alpine-java
87,0,120.021,0,2,8.3333,1847,Circle,ruby
88,0,0.0086,0,11.25,19.25,852,Circle,docker-perl-app-base
92,0,30.8583,1000,6,14,4,Docker,debian
94,0,896.422,0,2.9231,19.4615,2981,Travis,base
95,0,0.1622,804,4,3,3,Docker,nodejs-bower-grunt
103,0,0.1232,0,4,8,194,Circle,nginx
104,0,8.1562,0,0,7.0909,616,Circle,node
104,0,22.5866,936,1,16,31,Docker,node
110,0,36.036,0,0,4,1208,Circle,alpine
112,0,1059.15,0,2.7143,6.7143,17849,Circle,build_env
114,0,433.042,0,6.5,14,823,Travis,golang
124,0,224.738,0,2.0833,7,2974,Circle,golang
132,0,0.7265,575,1,17.3333,8,Docker,java
132,0,21.8894,0,2,5,364,Circle,alpine
140,0,23.8922,0,2,6,323,Travis,openjdk
146,0,25.0743,0,4,8,323,Circle,nginx
186,0,769.393,0,0,3,6476,Travis,pycbc-base-el7
199,0,198.945,0,3,9.5,621,Travis,ruby
217,0,23.0597,0,4.129,7.8387,4106,Circle,alpine
232,0,262.027,0,0,6.6,819,Travis,java
260,0,60.9955,0,0,5,376,Travis,alpine-node
516,0,582.039,0,5.6216,42.2162,4710,Travis,debian
1336,0,44.7265,0,1,8.7436,1582,Circle,alpine
1,1,0.0006,14,3,6.6667,17,Docker,ruby
1,1,0.001,290,3,18,10,Docker,debian
1,1,0.0011,297,5,17,8,Docker,ubuntu
1,1,0.0021,161,14,27,19,Docker,debian
1,1,0.0022,56,6,19,55,Docker,alpine
1,1,0.0022,17,10,34.3333,28,Docker,ubuntu
1,1,0.0023,46,6,62,17,Docker,base
1,1,0.0024,18,1,47,25,Docker,ubuntu
1,1,0.0026,123,4,11,2,Docker,debian
1,1,0.0035,21,3.6667,21.3333,14,Docker,debian
1,1,0.0043,35,1,22,12,Docker,debian
1,1,0.0045,11,8,51,11,Docker,php
1,1,0.0055,18,10.4615,37.7692,16,Docker,distributed
1,1,0.0071,17,1,20,11,Docker,java
1,1,0.0083,40,6.5,18.4,33,Docker,python
1,1,0.0151,13,4.6667,23.6667,10,Docker,debian
1,1,0.0171,12,2,19.4,9,Docker,alpine
1,1,0.0177,0,5.5714,12.7857,32,Travis,fedora
1,1,0.0217,18,2.8889,50.1111,23,Docker,baseimage
1,1,0.022,12,1,13,8,Docker,tomcat
1,1,0.022,0,2,32.3333,36,Travis,alpine
1,1,0.0223,59,1,8,5,Docker,catalog-docker-base
1,1,0.023,22,6,17,50,Docker,ubuntu
1,1,0.0296,31,1,16.6,38,Docker,alpine
1,1,0.0439,11,7,12,1,Docker,ubuntu
1,1,0.0439,21,12.625,51.875,34,Docker,debian
1,1,0.0455,11,1,6,4,Docker,alpine
1,1,0.0832,39,27.5,48,55,Docker,ubuntu
1,1,0.1,13,1,5,18,Docker,dind
1,1,0.1013,0,6.8718,28.5641,49,Circle,ubuntu
1,1,0.1041,0,22.2857,27.8571,46,Circle,ubuntu
1,1,0.3114,0,2.5,16,91,Circle,debian
1,1,0.9963,0,1,5,40,Circle,scratch
1,1,1.5897,0,7,22,69,Circle,node
1,1,1.9172,0,4,10.5,28,Travis,stack
1,1,2.1497,0,4.6667,14.3333,47,Circle,core-box
1,1,3.7488,13,2,13,36,Docker,sonarqube
1,1,4.8695,0,0,6.25,110,Circle,golang
1,1,8.1573,26,14.6667,34.7778,31,Docker,java7
1,1,10.2867,0,3,7.3333,55,Circle,nodejs
1,1,10.8772,0,0.4,4.8,62,Circle,java
1,1,13.8373,0,2,9,75,Circle,node
1,1,16.672,0,3,7,65,Circle,ubuntu
1,1,19.886,29,3.7778,25.6667,44,Docker,ubuntu-16-nginx-php-phpmyadmin
1,1,27.9165,33,1.5,30.4,38,Docker,alpine-nginx
1,1,29.0707,0,0,3,112,Circle,jetty
1,1,31.9798,36,4,33,42,Docker,centos
1,1,36.0031,0,0.5,2.75,36,Travis,node
1,1,54.2374,27,8.6364,26.8182,35,Docker,minimal-notebook
1,1,79.811,0,1,7.5,54,Circle,scratch
1,1,79.9721,0,6,12,126,Travis,golang
1,1,87.0817,0,1,7,51,Travis,rust
1,1,110.195,0,0.75,38.75,386,Circle,python
1,1,114.074,20,4,45,8,Docker,alpine
1,1,123.565,0,0,6.6,52,Circle,node
1,1,131.033,0,1,6.5,47,Travis,node
1,1,151.209,27,9.6,40.6,171,Docker,ubuntu
1,1,160.07,0,1,9,562,Travis,node
1,1,162.763,12,4.6667,10.6667,15,Docker,debian
1,1,170.01,0,3.15,21.8,277,Circle,ubuntu
1,1,208.122,0,5,16,99,Circle,core-box
1,1,209.99,42,1.6667,11.6667,39,Docker,alpine
1,1,220.16,0,3,22,91,Circle,core-box
1,1,224.962,0,3,12,321,Travis,websphere-liberty
1,1,225.289,0,3,22,99,Circle,core-box
1,1,226.178,0,6,15,342,Travis,websphere-liberty
1,1,235.081,0,8,9,208,Circle,alpine
1,1,245.74,0,0,4.5,321,Travis,scratch
1,1,430.951,0,1,4.6667,203,Circle,scratch
1,1,491.425,0,0,10,164,Circle,node
1,1,526.864,0,2.0497,8.8261,479,Travis,ubuntu
1,1,587.536,60,9.5294,27.1765,21,Docker,debian
1,1,756.17,0,1.2222,14.5556,1022,Circle,javajsbase
1,1,1116.14,0,1,4,1625,Circle,cyclus
1,1,1366.79,0,3.5,4,659,Travis,jetty
2,1,0.0009,25,2,4,13,Docker,alpine
2,1,0.0014,17,3,8.4,24,Docker,alpine
2,1,0.0022,27,11,19.5,27,Docker,golang
2,1,0.0025,14,8,36,47,Docker,base-image
2,1,0.0028,27,2,6,10,Docker,alpine
2,1,0.0034,39,1,26,30,Docker,alpine
2,1,0.0036,14,6,11,4,Docker,spidervnc-base
2,1,0.0038,16,2.5,14.5,11,Docker,centos
2,1,0.0047,81,5,23,15,Docker,jenkins
2,1,0.0057,0,3,16,41,Circle,debian
2,1,0.0073,16,9,70,13,Docker,debian
2,1,0.0076,22,3,11,14,Docker,arch-base
2,1,0.0085,139,3.5,41.5,30,Docker,centos
2,1,0.0091,0,6.3636,34,42,Travis,ubuntu
2,1,0.0101,77,6.2143,21.8571,35,Docker,base-debian
2,1,0.0114,35,4.6667,41.3333,10,Docker,systemuser
2,1,0.0131,207,1,14,39,Docker,openjdk
2,1,0.0132,35,1,38.6346,124,Docker,alpine
2,1,0.0163,17,5,34,11,Docker,alpine
2,1,0.0171,21,5,15,29,Docker,ubuntu
2,1,0.0183,143,0,3,21,Docker,alpine
2,1,0.0195,28,4.5,8.5,3,Docker,collectd
2,1,0.0233,118,5,6,21,Docker,debian
2,1,0.028,48,1,2,65,Docker,mu-ruby-template
2,1,0.0282,0,1,6.5,24,Travis,alpine
2,1,0.0313,30,3.0339,11.9153,96,Docker,elasticsearch
2,1,0.0322,0,1,12.6667,69,Circle,alpine
2,1,0.0386,69,1,10,34,Docker,baseimage
2,1,0.0477,13,2,14,15,Docker,golang
2,1,0.0542,22,1,11,17,Docker,debian
2,1,0.0758,25,5,13,5,Docker,ubuntu-debootstrap
2,1,0.0855,173,1,15.1875,48,Docker,alpine-glibc
2,1,0.0963,0,1,7,21,Circle,golang
2,1,0.1057,152,3,7,22,Docker,mesos
2,1,0.1206,18,1,22.6667,20,Docker,base-centos7
2,1,0.1349,28,1,52.2,25,Docker,base
2,1,0.9334,23,0,9,23,Docker,elasticsearch
2,1,1.0262,14,2.625,12.625,9,Docker,java-centos
2,1,1.4688,32,1.25,10.5,42,Docker,node
2,1,1.5431,0,1,8,38,Circle,ruby-base
2,1,2.0215,33,3,7,1,Docker,python
2,1,2.4782,0,2,5.5,40,Circle,result-processing
2,1,4.5204,0,1.5556,10.3333,118,Circle,alpine-node
2,1,6.2188,20,7,20.5,31,Docker,ruby
2,1,8.1562,0,0,7.0909,616,Circle,node
2,1,10.3687,21,4,12,10,Docker,ubuntu
2,1,11.2416,47,9.3333,75.3333,43,Docker,ubuntu
2,1,13.0814,0,0,12,49,Circle,alpine-ruby
2,1,14.0272,19,1,30.5,61,Docker,ubuntu
2,1,33.9518,0,2,5,98,Circle,node
2,1,42.0784,0,1,8.2,71,Circle,golang
2,1,50.2294,0,0,3,86,Travis,python
2,1,65.8406,15,0,2,34,Docker,node
2,1,97.8665,0,0,18,52,Circle,alpine
2,1,124.152,186,0.9615,42.6154,503,Docker,debian
2,1,212.258,0,0,3,155,Circle,nginx
2,1,217.199,0,3,12.5,400,Travis,websphere-liberty
2,1,218.159,0,2,18,211,Travis,haproxy
2,1,281.928,0,3,22,126,Circle,core-box
2,1,296.855,0,15,74,141,Travis,baseimage
2,1,314.648,50,3,17,45,Docker,alpine
2,1,349.282,0,2,5,196,Travis,java
2,1,369.967,0,0,9,264,Circle,alpine
2,1,427.735,0,0,7,101,Travis,java
2,1,450.449,0,3,6,169,Travis,alpine-java
2,1,539.112,0,5,9.5,108,Circle,node
2,1,573.165,0,1.5,33.75,1461,Travis,debian
2,1,618.774,0,1.7143,14.7143,418,Circle,busybox
2,1,670.046,0,5,9,85,Circle,ruby
2,1,672.059,25,3.2857,15.2857,196,Docker,node
2,1,701.089,0,8.1667,9.5,832,Travis,golang
